code,current,name_x,name_short,name_tv,gender_x,function,country_code_x,country_x,country_long_x,nationality_x,nationality_long_x,nationality_code_x,height,weight,disciplines,events,birth_date_x,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,medal_date_x,medal_type_x,medal_code_x,name_y,gender_y,country_code_y,country_y,country_long_y,nationality_code_y,nationality_y,nationality_long_y,team,team_gender,discipline_x,event,event_type_x,url_event_x,birth_date_y,code_athlete,code_team,is_medallist,tag,sport,sport_code,sport_url,medal_type_y,medal_code_y,medal_date_y,name,gender,discipline_y,event_type_y,url_event_y,country_code,country_athlete,country_long_athlete,country_total,country_long_total,Gold Medal,Silver Medal,Bronze Medal,Total
1551387,True,MONNA Paolo,MONNA P,Paolo MONNA,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0.0,0.0,['Shooting'],['10m Air Pistol Men'],1998-04-19,FASANO,Italy,CAROVIGNO,Italy,"Paul, Pol",Fishing,Police officer,,,"English, Italian",National: Mauro Badaracchi (ITA).<br>Personal: Giuseppe Argentieri,"His family enjoyed hunting and introduced him to shooting. ""I liked the world of shooting."" (Athlete, 9 May 2024)",,,"""Always believe."" (Athlete, 9 May 2024)",,,,2024-07-28,Bronze Medal,3.0,MONNA Paolo,Male,ITA,Italy,Italy,ITA,Italy,Italy,,,Shooting,10m Air Pistol Men,ATH,/en/paris-2024/results/shooting/10m-air-pistol-men/fnl-000100--,1998-04-19,1551387,,True,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting,Bronze Medal,3.0,2024-07-28,Paolo MONNA,M,Shooting,ATH,/en/paris-2024/results/shooting/10m-air-pistol-men/fnl-000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1551388,True,MALDINI Federico Nilo,MALDINI FN,Federico Nilo MALDINI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0.0,0.0,['Shooting'],['10m Air Pistol Men'],2001-03-28,BOLOGNA,Italy,BOLOGNA,Italy,"Maldo, Nilo","Video games, football, gym",Army officer,,"Fiancee, Carlotta Bozzano","English, Italian",National: Mauro Badaracchi (ITA),He attended a try-out day at a local shooting range and clicked with the sport,"Footballer Zlatan Ibrahimovic (SWE), a prolific striker who won 34 trophies including 14 league titles. He is Sweden’s all-time top scorer with 62 international goals in 122 matches",His family,"""To get even 1% more you have to give 100% and you need to have patience and dedication to get good results."" (uits.it)</p><p>""Never give up until the end."" (Athlete, 9 May 2024)",,He tidies up the shooting counter. He always carries the same towel with all pins from past competitions or flags from cities he visited,,2024-07-28,Silver Medal,2.0,MALDINI Federico Nilo,Male,ITA,Italy,Italy,ITA,Italy,Italy,,,Shooting,10m Air Pistol Men,ATH,/en/paris-2024/results/shooting/10m-air-pistol-men/fnl-000100--,2001-03-28,1551388,,True,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting,Silver Medal,2.0,2024-07-28,Federico Nilo MALDINI,M,Shooting,ATH,/en/paris-2024/results/shooting/10m-air-pistol-men/fnl-000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1913907,True,XIE Yu,XIE Y,XIE Yu,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",2000-06-12,GUIZHOU,China,BEIJING,China,,,Athlete,,,Mandarin,National: Yang Kaimei,,,,,,,,2024-07-28,Gold Medal,1.0,XIE Yu,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,,,Shooting,10m Air Pistol Men,ATH,/en/paris-2024/results/shooting/10m-air-pistol-men/fnl-000100--,2000-06-12,1913907,,True,shooting,Shooting,SHO,https://olympics.com/en/paris-2024/sports/shooting,Gold Medal,1.0,2024-07-28,XIE Yu,M,Shooting,ATH,/en/paris-2024/results/shooting/10m-air-pistol-men/fnl-000100--,CHN,China,People's Republic of China,China,People's Republic of China,40,27,24,91
1552305,True,BATTOCLETTI Nadia,BATTOCLETTI N,Nadia BATTOCLETTI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,0.0,['Athletics'],"[""Women's 10,000m"", ""Women's 5000m""]",2000-04-12,CLES,Italy,TRENTO,Italy,,"Music, reading, playing tennis, watching television series","Police, athlete","Architecture, Building and Construction Engineering at the University of Trento (ITA)","Partner, Jacopo De Marchi. Father, Giuliano. Mother, Jawhara Saddougui (MAR)","Arabic, English, Italian","Personal: Giuliano Battocletti (ITA), her father","Was influenced by her father, a former middle distance runner. “The event that changed my life was the historic Ciaspolada della Val di Non, a snowshoe race that my father won for the third time in 2007. The organisers told me that, if I wanted to, I could symbolically run the final stretch with him and that allowed me to cross the first finish line of my life. There were many more to follow.” (myInfo)","Tennis player Roger Federer (SUI), 20-time Grand Slam singles champion, 2008 Olympic doubles champion, 2012 Olympic singles silver medallist. </p><p>Middle distance runner Hicham El Guerrouj (MAR), two-time 2004 Olympic champion (1500m, 5000m) and 2000 silver medallist (1500m), four-time 1500m world champion (1997, 1999, 2001, 2003)",Her parents,,"Father, Giuliano Battocletti (athletics), 1994 World Junior Championships 5000m bronze medallist, 5000m personal best: 13.20.88 in 1999. Competed for Italy at eight world cross country championships.</p><p>Her mother was also a runner",,,2024-08-09,Silver Medal,2.0,BATTOCLETTI Nadia,Female,ITA,Italy,Italy,ITA,Italy,Italy,,,Athletics,"Women's 10,000m",ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,2000-04-12,1552305,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Silver Medal,2.0,2024-08-09,Nadia BATTOCLETTI,W,Athletics,ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1910560,True,CHEBET Beatrice,CHEBET B,Beatrice CHEBET,Female,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,152.0,0.0,['Athletics'],"[""Women's 10,000m"", ""Women's 5000m""]",2000-03-05,,Kenya,KERICHO,Kenya,,"Watching movies, listening to gospel music","Athlete, police officer",,"Father, Fancis Kirui. Mother, Lilian Chepkoech (farmers). Grandmother, Pauline Langat. Second born of seven children","English, Swahili",Personal: Gabriel Kiptanui (KEN),"In 2016 a neighbour noticed her talent and persuaded her grandmother, who she was living with, to let her join an athletics camp. The Lemotit Athletics Camp had produced two medallists at the 2015 World U18 Championships - Emily Chebet in the 3000m, and Sandrafelis Chebet in the 2000m steeplechase. “Sandra and Emily's story was so good that my grandmother couldn't resist the urge to let me pursue athletics.” (nation.africa, 7 Aug 2023)","Distance runner Hellen Obiri (KEN), two-time Olympic 5000m silver medallist (2016, 2020), four-time World Championships medallist (two gold, one silver, one bronze), two-time World Indoor medallist (one gold, one silver), 2019 World Cross Country champion.</p><p>“She is someone I have admired for a long time and interacted with in many competitions. She is always quick to wish me good luck in every race I am participating (in). When I heard that she was planning on transitioning to the road races, I knew this was my chance to progress up the ladder. She also encouraged me, telling me that I have all the ingredients to one day become a world champion and rule the women’s 5000m.” (capitalfm.co.ke, 25 Jul 2022)",,,,,,2024-08-09,Gold Medal,1.0,CHEBET Beatrice,Female,KEN,Kenya,Kenya,KEN,Kenya,Kenya,,,Athletics,"Women's 10,000m",ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,2000-03-05,1910560,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Gold Medal,1.0,2024-08-09,Beatrice CHEBET,W,Athletics,ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,KEN,Kenya,Kenya,Kenya,Kenya,4,2,5,11
1972105,True,HASSAN Sifan,HASSAN S,Sifan HASSAN,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,170.0,0.0,['Athletics'],"[""Women's 10,000m"", ""Women's 5000m"", ""Women's Marathon""]",1993-01-01,ADAMA,Ethiopia,,,,,Athlete,"Health and Welfare Studies at Summa College (Eindhoven, NED)",,"Amharic, Dutch, English","Personal: Tim Rowberry (USA), since 2019",Running was her way of unwinding,,,"""The feeling of winning is so beautiful I just want to win."" (myInfo)",,,,2024-08-09,Bronze Medal,3.0,HASSAN Sifan,Female,NED,Netherlands,Netherlands,NED,Netherlands,Netherlands,,,Athletics,"Women's 10,000m",ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,1993-01-01,1972105,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Bronze Medal,3.0,2024-08-09,Sifan HASSAN,W,Athletics,ATH,/en/paris-2024/results/athletics/women-s-10-000m/fnl-000100--,NED,Netherlands,Netherlands,Netherlands,Netherlands,15,7,12,34
1552370,True,SULAMANIDZE Ilia,SULAMANIDZE I,Ilia SULAMANIDZE,Male,Athlete,GEO,Georgia,Georgia,Georgia,Georgia,GEO,0.0,0.0,['Judo'],"['Men -100 kg', 'Mixed Team']",2001-06-18,TKIBULI,Georgia,TKIBULI,Georgia,Sula,"Music, especially playing piano",Athlete,University education,,"English, Georgian",Club: Gia Oboladze (GEO).</p><p>National: Lasha Gujejiani (GEO),It was the choice of his father,"Ilia Chavchavadze (Georgian writer, poet and publisher, 1837-1907), Zviad Gamsakhurdia (Georgian politician, 1939-93), Merab Kostava (Georgian human rights campaigner, dissident, poet, 1939-89)",Shota Rustaveli (Georgian poet),"""You are creator."" (Athlete, 1 May 2024)",,,,2024-08-01,Silver Medal,2.0,SULAMANIDZE Ilia,Male,GEO,Georgia,Georgia,GEO,Georgia,Georgia,,,Judo,Men -100 kg,HATH,/en/paris-2024/results/judo/men--100-kg/fnl-000100--,2001-06-18,1552370,,True,judo,Judo,JUD,https://olympics.com/en/paris-2024/sports/judo,Silver Medal,2.0,2024-08-01,Ilia SULAMANIDZE,M,Judo,HATH,/en/paris-2024/results/judo/men--100-kg/fnl-000100--,GEO,Georgia,Georgia,Georgia,Georgia,3,3,1,7
1565754,True,TUROBOYEV Muzaffarbek,TUROBOYEV M,Muzaffarbek TUROBOYEV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0.0,0.0,['Judo'],"['Men -100 kg', 'Mixed Team']",2000-04-05,SURKHANDARYA REGION,Uzbekistan,TASHKENT,Uzbekistan,Muza,Playing volleyball,Athlete,Tashkent Sport College,"Two brothers, Utkirbek and Otabek","English, Russian, Uzbek",Ulugbek Azizov (UZB),His father was an athlete and world champion in kurash (type of wrestling),"Judoka Ilias Iliadis (GRE), two-time Olympic medallist (2004 gold, 2012 bronze), four-time Olympian (2004, 2008, 2012, 2016), six-time world championship medallist (three gold, two silver, one bronze)",Father and brother,"""Discipline will deliver good results."" (Athlete, 16 May 2024)","br>Brother, Utkirbek (judo), bronze medallist at the 2021 Junior World Championships. </p><p>Brother, Otabek (judo), fifth place at the 2022 Asian Championships.</p><p>His father was a world champion in kurash",,,2024-08-01,Bronze Medal,3.0,TUROBOYEV Muzaffarbek,Male,UZB,Uzbekistan,Uzbekistan,UZB,Uzbekistan,Uzbekistan,,,Judo,Men -100 kg,HATH,/en/paris-2024/results/judo/men--100-kg/repf000200--,2000-04-05,1565754,,True,judo,Judo,JUD,https://olympics.com/en/paris-2024/sports/judo,Bronze Medal,3.0,2024-08-01,Muzaffarbek TUROBOYEV,M,Judo,HATH,/en/paris-2024/results/judo/men--100-kg/repf000200--,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,8,2,3,13
1892957,True,PALTCHIK Peter,PALTCHIK P,Peter PALTCHIK,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,['Judo'],"['Men -100 kg', 'Mixed Team']",1992-01-04,,,BE'ER YA'AKOV,Israel,The Model,Enjoying family time on the beach or in nature,Athlete,Yigal Alon High School (ISR),"Wife, Daniel. Twins, Rafael and Golan","English, Hebrew, Russian",National: Oren Smadja (ISR),"His grandfather encouraged him to try the sport. ""I was a huge baby. As a result, I had a lot of joint problems. I had problems with broken bones because of a traumatic birth. My grandfather consulted one doctor who told him to sign me up for sports to sort out my problems. So, my grandfather sent me to the judo club near my home. Perhaps I can say that judo chose me. Judo saved my life, really. I was a very energetic child, and I was very big. I was strong and didn't know what to do with myself, with my energy and with my power. Judo helped me to motivate myself and to put all the energy and all my power into judo."" (judoinside.com, 29 Mar 2020)","Footballer Cristiano Ronaldo (POR), won five Champions Leagues, seven league titles and five Ballon d’Or awards during his time at Manchester United, Real Madrid and Juventus. Won Euro 2016 with Portugal and is international football’s all-time top scorer and appearance maker","His grandfather. ""I was named after him and since my birth he took over my entire childhood and judo career until today."" (Athlete, 15 Jun 2024)","""Faith goes beyond logic."" (Athlete, 15 Jun 2024)",,"""Same underwear, same ritual for the entrance into the fight zone, self talk and imagination."" (Athlete, 15 Jun 2024)",,2024-08-01,Bronze Medal,3.0,PALTCHIK Peter,Male,ISR,Israel,Israel,ISR,Israel,Israel,,,Judo,Men -100 kg,HATH,/en/paris-2024/results/judo/men--100-kg/repf000100--,1992-01-04,1892957,,True,judo,Judo,JUD,https://olympics.com/en/paris-2024/sports/judo,Bronze Medal,3.0,2024-08-01,Peter PALTCHIK,M,Judo,HATH,/en/paris-2024/results/judo/men--100-kg/repf000100--,ISR,Israel,Israel,Israel,Israel,1,5,1,7
1972367,True,KOTSOIEV Zelym,KOTSOIEV Z,Zelym KOTSOIEV,Male,Athlete,AZE,Azerbaijan,Azerbaijan,Azerbaijan,Azerbaijan,AZE,0.0,0.0,['Judo'],['Men -100 kg'],1998-08-09,"ALANIA, NORTH OSSETIA",Russian Federation,BAKU,Azerbaijan,Zelya,"Dancing, playing pool",,Graduated from the Economics Faculty at the North Ossetian State University (RUS),"Father, Oleg. Mother, Madina Kantemirova. Brothers, Rustam and Aslan. Sister, Christina","Azerbaijani, Russian",Personal: Elkhan Mammadov (AZE).<br>National: Richard Trautmann (GER),"His father encouraged him to pursue the sport. At the time, he was involved in wrestling","Footballer Diego Maradona (ARG), FIFA World Cup winner (1986), widely regarded as one of the greatest players of all time. Joint-winner (with Pele) of the FIFA Player of the 20th Century award. Two-time Serie A winner with Napoli after signing for a world-record fee from Barcelona.</p><p>Boxer Muhammad Ali, born Cassius Clay (USA), former undisputed heavyweight champion of the world, 1960 Olympic champion (light heavyweight), nicknamed 'The Greatest' and regarded as one of the most significant sports figures of the 20th century.</p><p>Judoka Elkhan Mammadov (AZE), two-time Olympian (2008, 2012), two-time world championship medallist (2013 gold, 2010 bronze)","My father. ""He was my first coach and he always believes in me and supports me."" (Athlete, 17 Apr 2024)",,,,,2024-08-01,Gold Medal,1.0,KOTSOIEV Zelym,Male,AZE,Azerbaijan,Azerbaijan,AZE,Azerbaijan,Azerbaijan,,,Judo,Men -100 kg,HATH,/en/paris-2024/results/judo/men--100-kg/fnl-000100--,1998-08-09,1972367,,True,judo,Judo,JUD,https://olympics.com/en/paris-2024/sports/judo,Gold Medal,1.0,2024-08-01,Zelym KOTSOIEV,M,Judo,HATH,/en/paris-2024/results/judo/men--100-kg/fnl-000100--,AZE,Azerbaijan,Azerbaijan,Azerbaijan,Azerbaijan,2,2,3,7
1552375,True,DIAZ HERNANDEZ Andy,DIAZ HERNANDEZ A,Andy DIAZ HERNANDEZ,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,192.0,0.0,['Athletics'],"[""Men's Triple Jump""]",1995-12-25,HAVANA,Cuba,ROME,Italy,Il Leone,Dancing,Athlete,Electronics at UCCFD Manuel Fajardo (CUB),"Father, Andres Diaz Salas. Mother, Milagros Hernandez Gomez","Italian, Spanish",Fabrizio Donato (ITA),,"Triple jumpers:<br>Fabrizio Donato (ITA), 2012 Olympic bronze medallist, five-time Olympian (2000, 2004, 2008, 2012, 2016), 2012 European champion. </p><p>Jonathan Edwards (GBR), two-time Olympic medallist (2000 gold, 1996 silver), four-time Olympian (1988, 1992, 1996, 2000), five-time world championship medallist (two gold, one silver, two bronze). </p><p>Christian Taylor (USA), two-time Olympic champion (2012, 2016), four-time world champion (2011, 2015, 2017, 2019).</p><p>Yoelbi Quesada (CUB), 1996 Olympic bronze medallist, four-time Olympian (1992, 1996, 2000, 2004), 1997 world champion",Mother,,"Cousin, Osniel Tosca (athletics), 2007 World Championships finalist (fourth), 2008 World Indoor Championships finalist (sixth), 2001 World Youth Championships bronze medallist",,,2024-08-09,Bronze Medal,3.0,DIAZ HERNANDEZ Andy,Male,ITA,Italy,Italy,ITA,Italy,Italy,,,Athletics,Men's Triple Jump,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,1995-12-25,1552375,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Bronze Medal,3.0,2024-08-09,Andy DIAZ HERNANDEZ,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1904099,True,DIAZ FORTUN Jordan Alejandro,DIAZ FORTUN JA,Jordan Alejandro DIAZ FORTUN,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,190.0,0.0,['Athletics'],"[""Men's Triple Jump""]",2001-02-23,HAVANA,Cuba,GUADALAJARA,Spain,,,Athlete,,,Spanish,Personal: Ivan Pedroso (ESP),Started athletics at school. He wanted to leave the sport after his friends did so but his mother made him stick with it as she did not want him playing video games all the time,"Triple jumper Christian Taylor (USA), two-time Olympic champion (2012, 2016), four-time world champion (2011, 2015, 2017, 2019)",,,,,,2024-08-09,Gold Medal,1.0,DIAZ FORTUN Jordan Alejandro,Male,ESP,Spain,Spain,ESP,Spain,Spain,,,Athletics,Men's Triple Jump,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,2001-02-23,1904099,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Gold Medal,1.0,2024-08-09,Jordan Alejandro DIAZ FORTUN,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,ESP,Spain,Spain,Spain,Spain,5,4,9,18
1938792,True,PICHARDO Pedro,PICHARDO P,Pedro PICHARDO,Male,Athlete,POR,Portugal,Portugal,Portugal,Portugal,POR,185.0,0.0,['Athletics'],"[""Men's Triple Jump""]",1993-06-30,SANTIAGO DE CUBA,Cuba,SETUBAL,Portugal,4P (All four of the initials of his name - Pedro Pablo Pichardo Peralta - begin with the letter P),,Athlete,,"One daughter. Father, Jorge. Mother was a dancer","English, Portuguese, Spanish","Personal: Jorge Pichardo (CUB), his father",His father introduced him to triple jump and he found he was suited to it,,,,,,,2024-08-09,Silver Medal,2.0,PICHARDO Pedro,Male,POR,Portugal,Portugal,POR,Portugal,Portugal,,,Athletics,Men's Triple Jump,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,1993-06-30,1938792,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Silver Medal,2.0,2024-08-09,Pedro PICHARDO,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-triple-jump/fnl-000100--,POR,Portugal,Portugal,Portugal,Portugal,1,2,1,4
1552378,True,FURLANI Mattia,FURLANI M,Mattia FURLANI,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,183.0,0.0,['Athletics'],"[""Men's Long Jump""]",2005-02-07,MARINO,Italy,,,,Fan of Italian football club Roma,Athlete,Linguistic studies,"Father, Marcello. Mother, Khadidiatou Seck (Senegalese). Older sister, Erika. Older brother, Luca",Italian,"Personal: Khadidiatou Seck (ITA), his mother",,"Long jumper Ivan Pedroso (CUB), 2000 Olympic champion, four-time world champion (1995, 1997, 1999, 2001), five-time world indoor champion (1993, 1995, 1997, 1999, 2001)",,,"Father, Marcello (athletics), high jump personal best 2.27m in 1985. </p><p>Older sister, Erika (athletics), high jumper, represented Italy at the 2017 World Championships and 2016/2022 European Championships, 2013 World U18 silver medallist, 2017 European U23 bronze medallist. </p><p>Older brother, Luca (athletics), long jump",,,2024-08-06,Bronze Medal,3.0,FURLANI Mattia,Male,ITA,Italy,Italy,ITA,Italy,Italy,,,Athletics,Men's Long Jump,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,2005-02-07,1552378,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Bronze Medal,3.0,2024-08-06,Mattia FURLANI,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,ITA,Italy,Italy,Italy,Italy,12,13,15,40
1938899,True,PINNOCK Wayne,PINNOCK W,Wayne PINNOCK,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,178.0,0.0,['Athletics'],"[""Men's Long Jump""]",2000-10-24,KINGSTON,Jamaica,"FAYETTEVILLE, AK",United States,,,"Athlete, student","University of Arkansas (Fayetteville, AK, USA)","Daugther, Zaharah (born 2021). Father, Wendell. Mother (deceased)",English,Personal: Travis Goefpt (USA),,,His father,"“It doesn’t matter where you’re from: anything you put your mind to, you can achieve it. I always tell myself that. It doesn’t matter where your background is. Pressure builds diamonds.” (worldathletics.org, 12 Sep 2023)",,,,2024-08-06,Silver Medal,2.0,PINNOCK Wayne,Male,JAM,Jamaica,Jamaica,JAM,Jamaica,Jamaica,,,Athletics,Men's Long Jump,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,2000-10-24,1938899,,True,athletics,Athletics,ATH,https://olympics.com/en/paris-2024/sports/athletics,Silver Medal,2.0,2024-08-06,Wayne PINNOCK,M,Athletics,ATH,/en/paris-2024/results/athletics/men-s-long-jump/fnl-000100--,JAM,Jamaica,Jamaica,Jamaica,Jamaica,1,3,2,6
